#,Player ID,League,Season,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
184,1012657,Ligue 1,25/26,Le Havre,Lucas Gourna-Douath,Midfielder,6.83,0.0,0.02,0.0,0.64,0.14,0.28,0.0,0.56,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.99,1.13,0.78,0.92,0.0,0.21,0.21,0.0,0.14,0.0,0.0,0.0,0.42,39.53,34.38,5.15,86.96,18.14,16.24,6.28,0.14,40.0,2.05,63.04,15,14,1275,0.35,0.0,1.69,2.47,8.05,0.78,5.93,56.38,4.87,56.1,1.06,57.69
185,770677,Ligue 1,25/26,AS Monaco,Denis Zakaria,Midfielder,6.83,0.09,0.08,0.13,0.8,0.13,0.4,11.11,0.35,53.33,0.09,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,1.77,2.83,0.66,0.53,0.0,0.09,0.0,0.04,0.13,0.04,0.04,0.0,0.27,49.18,45.86,3.32,93.25,24.44,21.43,6.95,0.04,8.33,0.93,52.5,24,23,2033,0.18,0.04,1.15,0.31,5.8,0.49,3.01,49.64,2.35,49.07,0.66,51.72
186,1087805,Ligue 1,25/26,Auxerre,Marvin Senaya,Defender,6.82,0.05,0.07,0.1,0.76,0.25,0.15,6.67,0.15,14.29,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,1.72,3.88,0.71,0.71,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.3,31.53,24.06,7.47,76.32,14.43,9.64,4.29,0.55,26.19,1.66,37.08,25,20,1784,0.25,0.0,1.31,1.61,13.22,0.45,6.76,61.47,4.54,59.21,2.22,66.67
187,1895833,Ligue 1,25/26,Le Havre,Noam Obougou Jacquet,Forward,6.82,0.91,0.12,0.0,3.64,2.73,0.0,25.0,1.82,66.67,0.91,0.0,0.0,0.91,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,5.45,6.36,46.15,0.91,4.55,3.64,0.0,0.0,0.0,0.0,5,0,99,0.0,0.0,4.55,2.73,19.09,0.91,9.09,45.45,4.55,41.67,4.55,50.0
188,1462778,Ligue 1,25/26,Angers,Lilian Raolisoa,Defender,6.82,0.09,0.04,0.0,0.77,0.27,0.18,11.76,0.77,42.5,0.05,0.05,0.0,0.0,0.09,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2.37,0.68,2.1,0.18,0.77,0.0,0.0,0.0,0.0,0.09,0.36,0.18,0.0,1.0,29.79,22.0,7.79,73.85,10.07,11.93,5.65,0.82,18.18,1.09,40.0,32,21,1976,0.14,0.0,1.23,0.77,16.35,0.87,5.28,52.02,3.92,50.59,1.37,56.6
189,825681,Ligue 1,25/26,Stade Brestois,Romain Del Castillo,Midfielder,6.82,0.31,0.28,0.14,1.12,0.44,0.44,27.27,0.99,33.72,0.31,0.0,0.0,0.27,0.03,0.0,0.17,0.0,0.27,0.2,75.0,0.0,0.1,0.0,2.01,1.02,0.78,0.03,1.29,0.0,0.07,0.0,0.0,0.14,0.37,0.1,0.0,1.94,34.94,26.19,8.75,74.95,9.33,16.86,9.94,1.67,24.62,1.12,45.83,32,32,2643,0.07,0.03,0.95,1.46,20.12,1.29,5.48,45.74,4.46,45.17,1.02,48.39
190,983066,Ligue 1,25/26,RC Strasbourg,Andrew Omobamidele,Defender,6.82,0.07,0.03,0.07,0.26,0.2,0.07,25.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.11,4.78,0.59,0.07,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,77.3,74.49,2.81,96.36,61.0,13.48,1.7,0.0,0.0,0.85,68.42,25,13,1375,0.26,0.0,0.85,0.65,3.47,0.07,2.95,63.38,1.11,50.0,1.83,75.68
191,860307,Ligue 1,25/26,Olympique de Marseille,Facundo Medina,Defender,6.82,0.0,0.02,0.07,0.26,0.07,0.2,0.0,0.26,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.5,3.53,0.85,0.65,0.0,0.07,0.07,0.07,0.2,0.13,0.07,0.0,0.46,68.22,62.33,5.89,91.37,32.25,30.09,11.25,0.07,7.14,2.62,51.28,17,16,1376,0.46,0.0,1.57,0.65,8.83,0.2,2.81,47.25,2.16,46.48,0.65,50.0
192,802142,Ligue 1,25/26,Paris FC,Jonathan Ikoné,Forward,6.81,0.25,0.25,0.33,2.04,0.49,0.74,12.0,1.47,52.94,0.25,0.0,0.08,0.08,0.08,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.33,0.57,0.08,1.06,0.0,0.0,0.0,0.0,0.0,0.49,0.08,0.0,1.14,32.34,27.11,5.23,83.84,11.52,15.6,9.15,0.08,16.67,0.65,66.67,23,13,1102,0.16,0.0,1.06,1.47,10.45,1.39,4.74,46.4,4.33,49.07,0.41,29.41
193,1402217,Ligue 1,25/26,Lorient,Panos Katseris,Midfielder,6.81,0.12,0.1,0.0,0.84,0.48,0.12,14.29,1.2,40.0,0.12,0.0,0.0,0.0,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.32,2.16,0.12,1.44,0.0,0.0,0.0,0.0,0.12,0.6,0.24,0.0,1.2,30.28,24.15,6.13,79.76,11.78,12.38,6.73,1.2,24.39,0.72,40.0,16,8,749,0.36,0.0,1.56,1.68,15.26,0.84,5.05,42.42,4.21,43.21,0.84,38.89
194,1120615,Ligue 1,25/26,Nice,Antoine Mendy,Defender,6.81,0.04,0.09,0.21,0.73,0.3,0.21,5.88,0.26,37.5,0.0,0.04,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.77,5.15,0.77,0.9,0.09,0.13,0.04,0.0,0.17,0.0,0.0,0.0,0.04,51.61,43.93,7.68,85.12,28.1,15.83,5.02,0.04,5.0,2.27,41.73,25,24,2098,0.21,0.0,1.29,0.99,11.11,0.3,6.26,59.59,3.52,56.16,2.75,64.65
195,985923,Ligue 1,25/26,Nice,Hicham Boudaoui,Midfielder,6.81,0.05,0.08,0.16,1.12,0.48,0.37,4.76,0.8,48.39,0.05,0.0,0.0,0.0,0.05,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.9,1.28,0.48,0.74,0.0,0.11,0.0,0.0,0.05,0.16,0.11,0.0,0.9,37.14,31.13,6.0,83.83,15.51,15.62,7.33,0.32,31.58,1.17,40.74,25,18,1694,0.32,0.0,1.01,2.13,10.73,1.17,5.05,53.67,4.36,53.59,0.69,54.17
196,1035988,Ligue 1,25/26,Le Havre,Arouna Sangante,Defender,6.81,0.04,0.02,0.04,0.35,0.19,0.12,11.11,0.15,44.44,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,1.47,4.67,0.58,0.5,0.0,0.15,0.04,0.0,0.15,0.0,0.04,0.0,0.39,54.93,47.06,7.87,85.67,29.55,17.51,5.29,0.04,12.5,2.58,40.85,28,28,2333,0.15,0.08,1.62,1.58,9.68,0.35,5.44,56.85,3.28,57.05,2.16,56.57
197,363042,Ligue 1,25/26,Angers,Jordan Lefort,Defender,6.81,0.0,0.02,0.0,0.29,0.03,0.21,0.0,0.29,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.5,1.41,5.21,0.47,0.62,0.0,0.09,0.03,0.0,0.29,0.09,0.06,0.03,0.26,56.82,49.21,7.62,86.59,37.62,11.59,3.65,0.29,41.67,3.03,42.74,34,34,3060,0.06,0.0,0.65,0.56,9.62,0.26,3.41,59.18,2.32,57.66,1.09,62.71
