#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
97,1108450,La Liga,Getafe,Zaid Romero,Defender,6.97,0.07,0.06,0.0,0.64,0.07,0.36,11.11,1.0,70.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.0,6.29,0.21,0.36,0.0,0.07,0.07,0.0,0.43,0.0,0.0,0.0,0.07,28.07,19.21,8.86,68.45,11.64,7.57,3.21,0.07,25.0,2.86,36.04,14,14,1260,0.21,0.07,0.79,0.79,11.5,0.5,5.71,61.07,3.93,67.07,1.79,51.02
98,99519,La Liga,Real Betis,Marc Bartra,Defender,6.97,0.04,0.03,0.0,0.64,0.2,0.36,6.25,0.24,75.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1.8,1.08,6.36,1.0,0.92,0.0,0.12,0.04,0.04,0.24,0.0,0.0,0.0,0.2,46.6,40.32,6.28,86.52,28.32,12.0,4.12,0.04,33.33,3.04,44.44,25,21,1984,0.12,0.0,0.6,0.44,7.32,0.12,4.2,59.66,2.48,60.19,1.72,58.9
99,1468046,La Liga,Villarreal,Santiago Mouriño,Defender,6.97,0.04,0.04,0.0,0.56,0.11,0.3,6.67,0.48,56.52,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.0,4.48,0.33,2.07,0.0,0.07,0.0,0.0,0.22,0.04,0.07,0.0,0.26,43.0,36.0,7.0,83.72,21.78,14.22,5.63,0.0,0.0,1.41,40.43,27,26,2294,0.33,0.04,1.96,1.26,10.7,0.22,6.78,55.45,5.44,54.24,1.33,61.02
100,359272,La Liga,Real Betis,Sofyan Amrabat,Midfielder,6.96,0.0,0.02,0.0,0.47,0.06,0.24,0.0,0.35,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.65,0.88,0.24,0.88,0.0,0.06,0.0,0.0,0.18,0.0,0.0,0.0,0.41,52.82,48.12,4.71,91.09,26.18,21.94,8.35,0.0,0.0,3.12,67.95,17,14,1296,0.24,0.0,1.29,1.12,6.53,0.24,3.29,53.85,3.06,56.52,0.24,33.33
101,944656,La Liga,Atlético Madrid,Julián Alvarez,Forward,6.96,0.28,0.27,0.28,1.86,0.9,0.62,14.81,0.9,50.0,0.17,0.1,0.0,0.1,0.17,0.1,0.07,0.0,0.1,0.07,66.67,0.07,0.24,28.57,0.72,0.1,0.17,0.0,0.52,0.0,0.0,0.0,0.0,0.03,0.34,0.14,0.0,1.62,23.76,19.83,3.93,83.45,5.62,14.21,9.34,0.93,31.76,0.86,73.53,29,22,1902,0.07,0.0,0.48,0.62,9.93,1.14,2.41,40.0,2.24,43.05,0.17,20.83
102,70988,La Liga,Real Madrid,Thibaut Courtois,Goalkeeper,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.65,0.0,0.1,0.0,0.0,0.03,0.0,0.42,0.03,0.0,0.0,0.03,30.81,24.45,6.35,79.37,22.55,1.9,0.58,0.0,0.0,3.61,36.72,31,31,2790,0.03,0.0,0.03,0.06,6.45,0.0,0.26,61.54,0.1,42.86,0.16,83.33
103,807116,La Liga,Mallorca,Antonio Raíllo,Defender,6.95,0.0,0.02,0.04,0.52,0.04,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.7,5.22,1.48,0.13,0.0,0.04,0.13,0.0,0.13,0.04,0.04,0.0,0.3,48.96,43.22,5.74,88.28,29.65,13.57,3.7,0.04,25.0,2.3,48.18,23,23,2033,0.17,0.0,1.0,0.65,6.43,0.13,4.96,63.33,1.7,60.94,3.26,64.66
104,44864,La Liga,Girona FC,Daley Blind,Defender,6.95,0.0,0.01,0.0,0.16,0.03,0.03,0.0,0.39,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,1.26,4.06,0.65,0.52,0.03,0.1,0.1,0.0,0.16,0.03,0.0,0.0,0.35,67.97,60.74,7.23,89.37,38.19,22.55,9.84,0.1,25.0,4.19,51.38,31,30,2610,0.03,0.0,0.61,0.65,8.77,0.29,3.87,58.82,2.81,64.93,1.06,47.14
105,1156645,La Liga,Real Madrid,Raúl Asencio,Defender,6.95,0.09,0.06,0.09,0.64,0.18,0.36,14.29,0.05,50.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.41,2.45,0.55,0.32,0.0,0.09,0.0,0.0,0.32,0.05,0.0,0.0,0.23,49.64,46.68,2.95,94.05,28.14,18.55,5.09,0.0,0.0,1.45,53.33,22,17,1616,0.18,0.0,0.73,0.86,3.73,0.14,2.64,58.0,1.68,58.73,0.95,56.76
106,1084399,La Liga,Deportivo Alavés,Carlos Vicente,Midfielder,6.95,0.24,0.17,0.05,0.57,0.29,0.19,41.67,0.52,29.73,0.24,0.0,0.0,0.0,0.24,0.0,0.48,0.05,0.14,0.14,100.0,0.0,0.0,0.0,1.29,0.33,0.67,0.1,0.95,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.05,1.29,22.48,18.0,4.48,80.08,7.33,10.67,5.76,1.38,22.66,0.33,43.75,21,11,1256,0.05,0.0,0.57,2.0,12.43,0.29,4.33,54.49,3.81,55.56,0.52,47.83
