#,Player ID,League,Season,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
538,1142091,La Liga,24/25,Sevilla,Diego Hormigo,Defender,6.5,0.0,0.21,0.0,2.37,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2.37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58,11.84,4.74,71.43,4.74,7.11,2.37,0.0,0.0,0.0,0.0,1,1,38,0.0,0.0,2.37,2.37,11.84,0.0,4.74,50.0,2.37,33.33,2.37,100.0
539,840951,La Liga,24/25,Sevilla,Marcão,Defender,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,1.12,4.62,0,0.32,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,50.02,45.24,4.78,90.45,34.25,10.99,2.55,0.0,0.0,1.75,47.83,12,6,565,0.48,0.16,1.43,1.59,6.21,0.48,5.73,64.29,3.5,61.11,2.23,70.0
540,1458073,La Liga,24/25,Real Betis,Nobel Mendy,Defender,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,7.57,0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58,38.69,5.89,86.79,23.55,15.14,4.21,0.0,0.0,5.89,58.33,2,1,107,0.84,0.0,0.84,0.84,6.73,0.0,1.68,100.0,0.84,100.0,0.84,100.0
541,1580022,La Liga,24/25,Valencia,David Otorbi,Forward,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,13.85,13.85,50.0,6.92,6.92,0.0,0.0,0.0,0.0,0.0,1,0,13,0.0,0.0,0.0,0.0,20.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,1082215,La Liga,24/25,Athletic Club,Javier Martón,Forward,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10.8,1.8,85.71,7.2,3.6,1.8,0.0,0.0,0.0,0.0,3,0,50,1.8,0.0,1.8,0.0,12.6,0.0,3.6,50.0,0.0,0.0,3.6,66.67
543,1142092,La Liga,24/25,Sevilla,Darío Benavides,Midfielder,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13,6.92,0.0,0.0,0.0,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,1464641,La Liga,24/25,Real Madrid,Chema Andrés,Midfielder,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,6.92,0.0,100.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,2,0,13,0.0,0.0,6.92,0.0,6.92,0.0,6.92,33.33,0.0,0.0,6.92,50.0
545,1153345,La Liga,24/25,Real Valladolid,Xavi Moreno,Midfielder,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,16.0,27.27,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1,1,45,0.0,0.0,0.0,2.0,24.0,2.0,4.0,50.0,2.0,33.33,2.0,100.0
546,814023,La Liga,24/25,Real Valladolid,Eray Cömert,Defender,6.5,0.0,0.04,0.1,0.45,0.05,0.3,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.26,1.21,3.67,0,0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.03,40.5,5.53,87.98,30.54,9.96,3.07,0.0,0.0,2.82,48.7,25,21,1789,0.3,0.0,0.91,0.8,6.59,0.1,3.22,56.64,2.16,59.72,1.06,51.22
547,335301,La Liga,24/25,Leganés,Borna Barišić,Defender,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,100.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1,1,10,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
