#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
327,1048366,Ligue 1,Toulouse,Waren Kamanzi,Midfielder,6.67,1,0.88,0,12,2,4,8.33,13,65.0,1,0,0,0,1,0,1,1,0,0,0.0,0,0,0.0,19,8,19,2.0,5,0,0,0,0,0,0,1,0,8,292,255,37,87.33,107,148,79,1,9.09,3,33.33,24,7,865,1,0,8,8,69,6,42,54.55,40,60.61,2,18.18
328,1545297,Ligue 1,RC Lens,Anthony Bermont,Midfielder,6.67,0,0.21,1,4,2,2,0.0,2,50.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,3,0,0.0,1,0,0,0,0,0,0,0,0,1,87,75,12,86.21,20,55,39,4,36.36,2,100.0,10,0,123,0,0,2,0,24,1,6,42.86,3,33.33,3,60.0
329,1110842,Ligue 1,AS Monaco,Simon Adingra,Midfielder,6.67,3,2.47,2,22,6,7,13.64,23,33.33,2,1,0,1,2,1,2,0,0,0,0.0,0,0,0.0,11,6,5,0.0,13,0,0,0,0,0,2,2,0,13,345,265,80,76.81,96,169,117,7,23.33,3,30.0,14,10,868,0,0,7,8,198,15,46,34.07,42,34.43,4,30.77
330,1961626,Ligue 1,Paris FC,Rudy Matondo,Midfielder,6.67,2,1.01,0,13,5,2,15.38,14,66.67,2,0,0,0,2,0,1,0,0,0,0.0,0,0,0.0,28,11,20,3.0,13,0,1,0,0,1,0,0,0,5,503,438,65,87.08,234,204,84,4,30.77,11,44.0,27,14,1359,4,1,27,23,126,15,72,48.32,64,51.61,8,32.0
331,352296,Ligue 1,Stade Rennais,Breel Embolo,Forward,6.67,8,8.95,7,41,17,18,19.51,15,34.09,8,0,3,0,3,0,14,0,0,0,0.0,0,0,0.0,19,4,19,4.0,10,0,0,0,0,2,2,3,0,15,362,255,107,70.44,89,166,92,1,14.29,5,41.67,31,20,1872,3,0,48,58,237,31,121,44.16,92,44.66,29,42.65
332,1397882,Ligue 1,Le Havre,Yanis Zouaoui,Defender,6.66,1,1.37,1,16,5,5,6.25,20,40.0,1,0,0,1,0,0,1,0,1,1,100.0,0,7,0.0,48,26,59,13.0,16,0,2,1,1,2,5,1,0,35,954,741,213,77.67,455,286,155,44,23.91,52,37.41,30,28,2348,7,0,22,26,479,18,111,51.63,93,52.25,18,48.65
333,795508,Ligue 1,Paris FC,Vincent Marchetti,Midfielder,6.66,2,2.18,1,24,7,9,8.33,10,76.92,1,1,0,0,2,1,1,0,0,0,0.0,0,0,0.0,18,4,23,3.0,8,0,0,1,0,0,1,1,0,4,401,351,50,87.53,204,147,75,1,100.0,11,39.29,23,9,839,1,0,12,4,83,11,44,50.0,32,48.48,12,54.55
334,40672,Ligue 1,Nantes,Francis Coquelin,Midfielder,6.66,0,0.15,0,6,1,3,0.0,5,50.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,17,6,11,5.0,5,1,2,0,0,0,0,1,0,4,291,256,35,87.97,151,105,39,1,100.0,10,71.43,16,8,655,2,0,15,7,58,5,40,51.28,29,49.15,11,57.89
335,1445628,Ligue 1,Stade Rennais,Djaoui Cissé,Midfielder,6.66,0,0.79,0,24,6,9,0.0,9,37.5,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,33,6,6,5.0,8,0,0,0,0,0,0,0,0,13,513,414,99,80.7,173,241,136,4,14.81,20,52.63,24,12,1002,3,0,18,9,189,13,56,47.06,51,48.57,5,35.71
336,1047484,Ligue 1,Auxerre,Sékou Mara,Forward,6.66,3,3.08,1,33,12,12,9.09,17,50.0,3,0,0,1,2,0,2,1,0,0,0.0,0,1,0.0,13,4,9,0.0,4,0,0,0,0,0,2,2,0,9,239,174,65,72.8,55,119,76,0,0.0,9,90.0,27,14,1234,0,0,27,27,156,25,92,44.44,57,45.6,35,42.68
